기간,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시,최대,최소,가중평균
2025/07/12,125.92,122.2,92.99,89.84,89.16,92.58,120.34,122.47,128.57,118.07,120.22,120.22,120.22,123.33,123.33,123.33,123.33,135.27,135.28,136.3,136.32,136.12,120.24,119.91,136.32,89.16,121.39
2025/07/11,118.36,115.01,109.44,92.84,107.74,109.44,111.29,121.8,120.52,121.38,121.23,121.68,121.68,144.2,121.68,125.89,125.89,125.71,122.95,136.02,122.78,121.65,121.61,121.62,144.2,92.84,121.21
2025/07/10,131.98,113.74,117.09,111.88,110.02,113.74,117.09,120.73,123.39,127.31,127.13,143.51,133.24,133.24,134.05,156.91,134.03,133.98,127.06,133.9,126.52,121.15,121.09,121.09,156.91,110.02,127.81
2025/07/09,131.98,114.03,117.21,112.17,110.31,114.03,117.73,120.78,127.9,127.61,128.8,128.46,128.29,143.81,142.47,159.98,134.4,134.39,134.39,134.39,129.57,123.15,133.51,122.14,159.98,110.31,129.48
2025/07/08,131.98,115.01,118.13,111.29,111.29,113.15,115.62,121.05,126.94,127.15,127.56,127.53,126.18,142.79,152.78,153.06,141.46,135.41,135.41,135.41,132.44,133.12,122.8,122.24,153.06,111.29,129.85
2025/07/07,118.34,114.82,112.96,92.88,92.88,92.88,114.82,118.36,121.11,125.93,127.6,130.48,127.54,134.39,134.39,151.58,134.33,134.3,133.45,133.59,133.59,133.45,133.45,121.05,151.58,92.88,125.72
2025/07/06,118.03,118.03,93,88.67,87.99,88.3,91.99,114.3,118.03,121.23,121,120.71,120.65,120.65,120.48,120.48,120.65,135.31,136.88,135.34,137.01,121.23,120.73,121,137.01,87.99,118.26
2025/07/05,117.69,113.97,117.69,92.76,92.45,92.77,112.11,117.69,120.08,120.87,120.82,120.65,120.53,120.53,120.53,120.53,120.65,131.75,134.66,137.63,137.65,134.75,134.86,117.69,137.65,92.45,121.2
2025/07/04,131.98,115.75,115.75,115.75,115.75,115.75,115.9,118.43,121.44,128.61,128.68,128.68,123.35,130.99,132.68,134.03,134.03,134.03,143.28,143.29,132.39,134.58,121.44,121.44,143.29,115.75,127.86
2025/07/03,115.69,115.86,115.86,115.86,115.86,115.86,117.43,118.31,120.07,120.91,123.07,127.6,127.43,129.88,132.43,147.22,147.22,147.21,132.27,132.44,128.37,132.27,120.6,120.54,147.22,115.69,127.24
2025/07/02,131.98,98.88,98.28,92.8,92.8,92.8,109.67,118.92,121.35,121.48,128.53,129.28,128.8,130.84,131.62,147.8,147.8,132.63,133.04,133.13,133.25,121.54,121.48,121.48,147.8,92.8,123.68
2025/07/01,131.98,98.24,105.04,92.69,91.37,92.69,116.94,118.33,121.02,122.54,129.22,147.6,141.85,141.85,129.22,129.22,122.54,124.67,124.64,125.66,125.15,121.04,121.01,120.97,147.6,91.37,122.22
2025/06/30,105.55,95.1,94.65,94.8,94.84,94.79,95.53,106.44,125.67,171.07,128.93,131.87,129,137.19,139.45,156.39,156.39,141.64,142.03,142.03,142.03,125.73,125.69,114.87,171.07,94.65,127.94
2025/06/29,106.65,96.07,95.54,84.77,84.77,84.77,84.98,96.03,96.59,96.95,126.2,106.94,106.44,106.44,103.43,126.18,107.61,107.82,113.99,133.07,154.55,142.15,139.23,139.23,154.55,84.77,111.76
2025/06/28,108.91,108.87,105.87,95.89,95.71,95.8,105.03,105.66,107.14,108.55,126.34,126.34,116.78,126.33,126.28,126.35,116.32,116.47,116.47,145.1,145.1,145.1,107.13,106.28,145.1,95.71,117.58
2025/06/27,108.93,94.59,88.99,86.62,94.74,95.46,95.66,106.62,114.82,125.7,126.48,126.48,126.48,150.22,131.82,131.82,126.75,126.75,126.32,126.26,126.31,125.36,123.63,107.06,150.22,86.62,118.56
2025/06/26,108.93,94.63,94.32,86.89,94.85,95.5,104.13,106.62,115.59,124.61,153.26,125.7,124.23,109.58,137.53,148.57,129.43,129.3,129.11,145.31,129.26,126.5,115.59,107.04,153.26,86.89,120.06
2025/06/25,107.52,104.58,95.04,95.04,94.88,95.04,104.05,106.71,139.52,140.85,140.85,140.84,127.77,140.88,140.85,140.85,127.58,127.66,139.45,127.75,127.66,125.64,114.08,106.95,140.88,94.88,123.13
2025/06/24,105.69,105.35,95.06,94.95,94.95,95.12,99.39,106.48,123.86,130.89,130.96,130.96,139.41,154.28,151.35,130.96,130.92,130.91,125.55,130.88,127.45,124.33,125.64,107.02,154.28,94.95,123.03
2025/06/23,105.54,94.83,94.78,94.64,94.7,94.9,98.44,107.63,141.03,141.03,164.63,133.92,128.87,132.28,128.9,130.34,127.34,127.34,127.44,127.14,127.14,121.75,114.72,107.04,164.63,94.64,121.25
2025/06/22,103.79,97.3,86.54,83.24,83.24,83.24,83.24,81.27,81.27,105.62,105.62,105.62,105.62,106.77,104.96,107.51,106.98,107.42,112.39,145.43,145.43,110.93,106.67,96.88,145.43,81.27,103.86
2025/06/21,120.96,105.56,106.05,102.06,102.06,100.73,102.06,105.64,105.84,126.48,127.07,127.23,127.22,127.21,127.04,127.15,126.74,126.55,126.59,126.68,126.61,109,109.01,107.86,127.23,100.73,117.63
2025/06/20,106.6,105.92,106.34,105.66,105.51,105.56,106.61,122.98,124.77,138.53,193.75,138.3,130.65,139.04,137.6,137.58,130.63,130.61,128.2,125.21,125.21,124.95,124.77,124.71,193.75,105.51,127.66
2025/06/19,107.86,106.06,95.04,95.01,95.18,95.06,117.65,121.54,125.91,129.47,132.19,132.14,130.03,132.07,138.73,166.11,137.85,137.2,131.39,128.84,127.55,125.91,125.91,125.62,166.11,95.01,125.42
2025/06/18,105.26,103.5,103.25,94.85,94.61,94.56,95.29,123.31,123.84,128.04,128.68,130.76,128.67,136.39,136.37,136.37,134.24,134.35,138.66,138.66,142.49,142.49,142.49,107.13,142.49,94.56,124.55
2025/06/17,106.67,106.57,106.67,105.54,105.36,105.51,106.66,106.65,127.05,129.47,134.39,135.87,135.87,137.89,150.78,148.05,140.11,139.84,140.78,140.78,140.78,140.78,137.25,136.82,150.78,105.36,129.49
2025/06/16,97.88,84.97,80.64,81.43,81.46,81.46,95.02,107.55,126.3,140.12,140.12,139.18,139.18,134.91,139.18,139.76,139.76,139.76,140.7,140.7,140.7,140.7,107.52,107.23,140.7,80.64,122.71
2025/06/15,104.82,96.07,95.27,81.3,82.52,83.75,84.16,80.98,96.02,96.93,106.7,106.82,106.82,106.82,106.82,106.83,106.83,106.29,106.81,144.27,116.8,106.84,106.66,106.2,144.27,80.98,103.12
2025/06/14,115.03,107.27,106.25,101.42,106.51,106.17,107.32,107.32,137.98,129.97,139.04,138.89,131.99,138.46,131.82,130.04,127.15,126.95,143.51,143.51,143.51,143.51,107.32,107.32,143.51,101.42,125.38
2025/06/13,106.54,106.24,105.62,105.38,105,106.55,106.54,124.68,125.14,129.25,140.47,139.62,139.62,140.43,139.72,139.62,139.52,139.62,140.47,140.47,140.47,125.68,122.35,106.51,140.47,105,127.32
2025/06/12,105.26,103.46,90.24,90.12,90.07,90.25,124.51,124.51,140.37,140.83,140.83,139.98,139.98,140.28,147.6,139.98,140.29,140.23,140.83,140.83,140.83,140.83,140.83,106.99,147.6,90.07,129.03
2025/06/11,108.06,106.07,95.03,105.52,105.47,105.34,106.88,125.56,126.93,127.63,140.88,139.81,139.81,139.81,167.44,139.81,140.71,140.71,140.88,140.88,140.88,140.88,140.88,106.88,167.44,95.03,129.71
2025/06/10,140.72,105.72,90.15,90.22,90.25,105.72,114.06,122.67,141.35,141.35,141.35,140.16,140.16,140.04,140.04,140.16,140.16,140.16,140.55,140.55,141.35,141.35,141.35,107.09,141.35,90.15,129.81
2025/06/09,104.93,104.09,104.31,95.06,95.06,104.36,104.92,107.15,131.09,127.9,141.37,127.63,127.63,137.8,137.76,127.63,127.63,125.49,143.47,143.47,143.47,143.47,107.08,107.08,143.47,95.06,122.92
2025/06/08,101.78,95.22,85.78,83.77,87.85,88.82,88.26,81.69,95.88,96.82,105.54,105.4,105.4,105.33,171.76,105.93,141.37,141.37,142.19,142.19,142.19,141.64,105.98,105.67,171.76,81.69,112.8
2025/06/07,106.02,96.26,96.23,95.71,95.72,95.69,95.67,106.6,106.53,108.91,108.91,127.52,143.63,108.86,108.86,108.86,108.86,137.98,143.52,109.12,107.49,105.36,105.37,105.37,143.63,95.67,110.01
2025/06/06,105.54,104.46,104.1,95.77,95.77,95.77,104.09,104.27,105.92,107.95,107.95,123.85,123.81,141.93,123.63,123.63,123.63,142.75,143.7,143.82,143.82,107.95,107.95,107.95,143.82,95.77,117.36
2025/06/05,107.02,105.68,90.25,90.25,90.25,106.65,107.03,121.14,123.79,123.79,129,128.93,128.93,128.88,128.84,137.44,126.98,126.74,143.51,143.51,143.51,143.51,107,107.01,143.51,90.25,121.32
2025/06/04,107.06,106.46,94.82,94.86,95.03,106.72,108.08,108.08,108.03,124.08,127.5,127.5,124.05,127.5,127.5,127.5,127.5,127.33,140.66,140.66,141.41,141.41,141.41,108.03,141.41,94.82,121.63
2025/06/03,104.73,104.04,104.32,95.76,95.75,103.93,104.31,107.64,107.63,124.23,144.9,143.21,130.8,130.81,130.75,130.81,123.65,122.18,123.32,122.18,122.18,107.67,107.67,107.68,144.9,95.75,116.64
2025/06/02,97.46,87.27,86.2,85.3,85.3,96.97,100.43,107.11,107.74,142.52,142.52,141.7,141.7,141.7,142.66,146.54,141.7,141.7,142.52,142.52,107.74,106.26,105.61,105.11,146.54,85.3,120.54
2025/06/01,104.44,100.72,92.64,91.13,89.62,90.1,104.34,102.54,102.53,102.53,106.37,105.14,105.14,106.21,106.13,109.97,109.97,142.33,143.1,143.39,139.12,138.02,143.54,105.13,143.54,89.62,113.26
2025/05/31,143.96,110.88,103.66,84.77,85.31,105.05,110.86,111.04,111.04,111.32,112.29,112.13,112.13,135.06,129.04,129.05,133.66,130.42,147,147,147.25,147.25,145.59,145.59,147.25,84.77,124.43
2025/05/30,141.86,110.77,110.77,110.78,110.77,110.71,129.83,130.04,130.13,134.24,132.53,132.53,132.53,132.53,132.53,149.48,132.53,132.53,132.53,145.27,145.34,145.4,145.4,144.73,149.48,110.71,132.26
2025/05/29,111.68,110.53,110.52,105.61,110.5,110.55,117.25,127,129.43,128.61,137.07,137.06,135.31,137.04,144.22,144.22,137.04,135.71,133.93,142.21,142.28,142.28,142.36,142.36,144.22,105.61,130.41
2025/05/28,140.44,110.71,110.71,110.63,110.71,110.8,126.59,127.59,129.52,131.75,148.5,141.91,139.65,141.91,141.91,146.85,144.46,144.8,144.06,143.23,143.23,140.7,140.7,140.7,148.5,110.63,134.69
2025/05/27,144.43,104.97,104.97,98.27,104.5,108.74,125.8,130.57,130.01,133.45,141.98,146.89,139.52,141.2,141.45,138.33,142.09,140.91,142.35,142.5,142.58,142.65,142.65,142.2,146.89,98.27,133.09
2025/05/26,118.35,108.6,84.23,84.23,84.23,100.08,111.11,111.99,146.07,134.43,138.33,138.24,135.76,138.24,138.25,146.48,140.9,151.38,141.14,141.29,152.96,141.29,141.29,141.39,152.96,84.23,129.77
2025/05/25,145.27,111.85,112.01,104.99,111.85,111.85,112.48,111.66,107.61,107.87,0,-72.15,-72.15,-72.15,125.75,125.75,125.75,152.18,152.16,146.89,146.87,143.55,143.69,112.27,152.18,-72.15,100.57
2025/05/24,142.92,142.92,107.36,92.52,92.52,107.21,108.78,109.47,129.83,130.16,130.81,130.8,130.8,130.79,130.3,130.51,130.27,141.12,141.12,141.15,141.15,141.16,141.12,141.12,142.92,92.52,128.8
2025/05/23,144.43,108.51,101.46,101.46,101.46,108.5,127.43,134.27,139.09,145.57,145.58,145.59,131.64,145.59,145.59,145.9,134.88,134.91,145.57,145.59,138.55,138.55,138.55,138.55,145.9,101.46,134.14
2025/05/22,131.46,131.47,129.91,108.23,129.41,139.94,139.94,132.4,140.53,140.69,153.27,153.3,140.87,153.25,153.25,153.24,140.87,140.87,141.1,140.69,140.69,140.69,137.88,134.06,153.3,108.23,140.05
2025/05/21,144.43,130.85,100.58,100.58,100.58,100.58,100.58,126.05,132.04,146.73,146.71,141.31,138.9,146.44,149.72,149.72,141.85,141.85,141.92,142.2,142.06,141.87,139.65,139.65,149.72,100.58,134.31
2025/05/20,144.43,103.25,102.61,89.41,89.62,98.27,103.25,127.27,134.91,137.55,143.87,135.01,134.98,134.95,134.94,134.96,134.9,137.1,151.9,151.96,149.44,141.18,141.18,141.18,151.96,89.41,130.49
2025/05/19,109.15,90.73,88.77,86.79,87.58,89.94,109.15,109.89,125.02,145.27,130.69,130.19,125.01,125.01,126.64,144.86,128.74,128.7,155.68,155.7,146.79,129.54,129.1,128.73,155.7,86.79,123.49
2025/05/18,108.76,84.13,84,84,87.2,109.74,110.33,110.08,110.82,109.85,110.52,110.48,110.38,110.38,107.32,110.38,110.48,133.16,133.39,143.01,142.33,142.41,142.41,142.41,143.01,84,115.82
2025/05/17,120.45,108.55,84.95,82.93,82.93,85.45,108.08,109.18,125.26,129.06,136.85,136.85,136.79,136.85,131.22,131.14,127.89,127.48,128.1,128.22,130.19,145.06,128.48,109.67,145.06,82.93,120.32
2025/05/16,108.51,107.67,104.81,108.51,107.68,111.35,109.28,127.44,132.57,145.65,145.62,145.58,140.99,145.58,143.17,143.17,144.24,132.64,132.62,130.27,131.89,130.19,129.71,128.54,145.65,104.81,129.91
2025/05/15,127.69,101.9,100.08,99.6,98.27,100.08,122.98,129.08,129.08,134.23,134.23,134.23,134.16,134.23,136.41,134.21,134.18,131.9,129.45,129.44,129.43,129.63,128.91,127.5,136.41,98.27,125.38
2025/05/14,129.44,105.52,103.71,105.52,107.54,108.28,126.1,130.63,128.67,131.8,136.52,136.5,132.41,135.94,136.47,148.28,140.32,134.63,131.81,131.86,131.8,130.63,128.74,127.31,148.28,103.71,127.57
2025/05/13,109.04,107.57,103.71,89.32,91.8,116.32,125.27,130.81,129.41,129.69,139.63,139.62,132.61,132.64,139.32,139.6,143.72,143.21,143.19,143.38,143.38,143.38,126.25,126.22,143.72,89.32,128.13
2025/05/12,114.38,107.58,84.74,84.74,108.79,110.79,111.59,130.64,130.65,131.85,134.51,-48,-72.15,134.13,134.13,134.13,134.13,131.92,130.72,131.87,130.72,129.44,129.44,127.75,134.51,-72.15,110.36
2025/05/11,100.25,83.8,82.79,82.28,83.29,82.83,82.27,79.75,112.8,113.6,130.88,130.14,-72.15,-3,0,108.77,107.73,113.08,128.28,131.51,128.28,130.92,113.75,111.71,131.51,-72.15,93.43
2025/05/10,129.88,110.88,110.63,110.5,84.78,110.58,110.91,111.31,131.07,131.07,131.67,131.67,131.67,131.67,131.59,131.88,128.18,127.58,127.53,128.13,131.84,129.82,124.9,110.92,131.88,84.78,122.76
2025/05/09,111.93,111.39,108.89,93.63,93.63,108.89,112.45,112.38,129.29,136.66,144.74,136.55,130.64,143.96,129.29,129.21,127.02,128.91,127.03,127.02,126.54,112.38,110.55,110.16,144.74,93.63,121.14
2025/05/08,111.32,111.19,100.55,100.55,99.43,111.27,129.15,126.97,127.14,130.65,145.27,-72.15,-72.15,-48,132.42,132.41,132.42,132.24,131.84,131.86,126.63,131.83,129.44,111.94,145.27,-72.15,104.01
2025/05/07,113.26,107.65,94.03,91.45,93.95,94.32,110.57,122.04,128.83,131.06,146.36,131.05,131.05,130.86,128.31,128.31,130.64,145.2,129.23,128.23,129.4,125.6,125.68,118.75,146.36,91.45,122.03
2025/05/06,111.28,107.55,93.79,93.83,93.88,109.99,110.81,119.12,130.86,130.84,130.89,130.89,127.48,130.9,129.9,130.13,127.48,127.48,128.98,130.13,130.13,129.58,120.26,118.94,130.9,93.79,120.82
2025/05/05,110.46,109.77,109.76,94.38,109.74,109.76,110.25,110.33,110.44,118.24,118.73,121.18,125.46,130.9,129.52,130.9,129.01,128.85,129.18,131.46,129.04,131.45,131.45,118.72,131.46,94.38,120.45
2025/05/04,110.94,110.39,109.91,94.38,110.72,112.43,112.43,130.91,129.73,129.38,-72.14,-72.15,-72.15,-72.15,0,119.12,118.49,119.12,130.08,143.45,143.45,143.45,143.45,143.45,143.45,-72.15,93.9
2025/05/03,141.87,109.81,103.3,101.52,102.43,109.73,110.11,118.61,130.64,129.77,0,0,0,0,128.16,127.72,131.13,124.84,124.84,130.19,130.19,129.59,119.73,118.73,141.87,0,105.32
2025/05/02,130.63,110.44,109.8,106.28,109.98,129.3,118.66,130.58,129.82,130.66,131.86,131.87,129.93,129.94,129.94,129.94,129.93,129.89,131.87,140.77,140.77,144.95,144.95,144.95,144.95,106.28,129.95
2025/05/01,125.64,110.01,105.66,103.1,103.1,110.22,110.71,110.93,121.78,120.16,121.78,121.78,128.72,131.89,131.64,131.35,130.56,121.78,119.94,119.94,119.68,118.7,126.56,111.18,131.89,103.1,119.15
2025/04/30,113.64,98.73,98.13,98.16,99.22,114.36,116.47,137.84,135.99,139.52,157.28,139.5,139.47,139.5,139.5,146.97,139.38,139.31,138.34,138.34,133.79,129.1,138.34,139.29,157.28,98.13,129.48
2025/04/29,115.55,98.46,98.25,97.5,98.46,113.97,116.29,139.34,136.68,139.36,161.24,147.13,-48,137.08,139.33,139.33,139.33,136.48,115.8,117.31,155.74,115.8,115.8,115.8,161.24,-48,119.38
2025/04/28,93.69,84.24,84.24,84.24,84.24,88.67,99.71,115.81,156.99,156.99,139.28,0,-72.16,-72.16,136.93,157.47,137.21,135.92,116.75,116.75,116.29,99.96,100,100.05,157.47,-72.16,97.09
2025/04/27,99.56,85.05,92.94,84.91,92.84,99.3,99.67,96.39,100.03,99.88,100.27,0,-48,-48,100.21,100.27,99.55,99.77,100.34,100.4,100.4,100.46,100.52,100.52,100.52,-48,83.37
2025/04/26,111.73,98.42,93.43,93.43,110.81,114.9,115.84,111.16,111.3,111.58,-1,-72.16,-72.16,-72.16,115.84,117.13,112.11,116.35,115.84,115.84,115.84,115.84,115.84,115.84,117.13,-72.16,88.91
2025/04/25,99.19,97.85,97.94,95.19,99.18,115.71,116.88,115.72,137.87,137.86,139.26,-72.16,-72.16,-72.16,137.86,137.86,137.86,138.07,134.98,135,134.41,133.04,133.04,118.78,139.26,-72.16,102.87
2025/04/24,114.15,98.53,97.52,97.52,98.92,115.55,132.89,132.88,137.63,137.3,139.28,122.48,137.3,139.28,138,139.28,137.3,145.98,146.86,146.96,135,132.89,118.64,118.17,146.96,97.52,128.01
2025/04/23,99.26,97.96,92.24,97.69,99.27,129.37,133.38,133.59,137.89,141.7,141.7,152.08,152.08,152.08,152.08,152.08,152.08,161.96,152.35,152.42,152.42,152.42,152.55,151.73,161.96,92.24,138.87
2025/04/22,113.74,84.96,84.96,84.96,84.96,94.7,98.42,116.93,137.92,145.44,148.05,148.05,138.96,148.65,166.11,166.11,141.09,141.09,141.1,137.54,137.91,137.93,137.42,120.67,166.11,84.96,128.76
2025/04/21,102.86,92.94,92.94,92.94,93.24,115.22,116.68,117.69,137.69,137.3,157.6,138.15,0,114.84,137.09,139.33,137.09,137.09,137.39,137.39,136.83,134.4,117.83,117.83,157.6,0,119.9
2025/04/20,99.84,99.47,84.9,92.38,99.49,100.2,100.2,99.61,81.09,99.82,113.38,99.82,0,99.64,99.7,99.95,99.91,99.6,100.15,111.91,111.91,111.91,111.91,111.87,113.38,0,98.27
2025/04/19,98.95,98.95,98.36,98.27,98.36,98.36,113.41,112.74,112.8,97.93,98.36,98.07,98.02,100.43,113.79,100.49,99.44,99.92,100.58,100.64,100.64,100.7,100.7,100.7,113.79,97.93,101.71
2025/04/18,112.96,98.75,111.76,111.76,115.76,116.2,116.2,139.34,142.17,142.17,183.32,154.69,137.27,137.27,137.27,137.27,137.27,137.6,135.76,137.2,135.21,132.72,118.17,118.37,183.32,98.75,131.05
2025/04/17,115.1,99.25,98.73,98.35,98.93,113.06,116.2,135.06,142.18,142.33,142.33,142.32,142.01,139.35,139.33,154.08,137.87,137.67,137.03,136.95,137.45,136.12,137.18,132.58,154.08,98.35,129.57
2025/04/16,151.45,127.36,127.36,127.36,127.36,147.7,147.7,147.65,146.92,159.97,162.07,144.57,0,144.53,144.5,161.65,138.42,138.36,138.29,138.29,138.22,138.07,138.07,137.79,162.07,0,137.22
2025/04/15,117.35,116.19,108.84,108.68,109.21,134.66,135.09,135.17,139.34,137.29,139.35,0,0,137.13,137.24,137.28,137.28,137.13,137.29,155.4,155.4,153.15,153.14,152.58,155.4,0,126.55
2025/04/14,93.31,83.85,83.85,83.85,83.85,103.49,98.12,117.01,159.72,154.18,159.72,0,0,0,161.86,154.34,148.21,148.21,148.26,160.6,137.99,137.94,137.91,137.91,161.86,0,115.24
2025/04/13,114.77,98.16,84.98,86.61,99.42,117.07,117.07,115.61,98.4,98.65,-1,-72.16,-72.16,-72.16,-72.16,99.4,99.21,99.4,118.63,118.63,118.63,118.63,118.63,116.17,118.63,-72.16,81.36
2025/04/12,129.4,98.55,93.69,92.25,92.58,98.55,98.9,99.23,99.26,111.23,139.87,139.86,139.86,139.87,139.86,156.66,134.49,129.4,129.4,129.4,129.4,129.4,129.4,129.4,156.66,92.25,121.63
2025/04/11,115.35,99.11,98.29,98.32,99.12,115.67,138.96,139.09,139.89,140.03,144.65,139.5,133.39,133.38,133.38,139.33,133.39,140.38,141.28,141.5,140.93,133.41,133.41,127.64,144.65,98.29,129.2
2025/04/10,114.2,98.67,96.68,96.68,98.51,110.65,135.3,139,150.81,154.15,154.6,142.98,142.98,148.79,139.45,139.15,137.02,137.06,137.07,137.07,136.98,156.35,154.41,118.81,156.35,96.68,132.99
2025/04/09,154.2,115.55,98.92,98.64,109.17,135.68,139.56,139.55,139.84,139.83,153.94,139.82,139.82,139.82,139.82,139.81,139.55,139.71,139.83,139.83,139.84,139.55,139.55,139.55,154.2,98.64,135.09
2025/04/08,154.2,115.14,98.22,98.19,109.24,146.86,146.86,141.47,142.91,142.05,141.49,136.56,136.48,136.54,136.5,136.56,136.48,136.56,140.38,155.49,155.49,150.81,150.88,150.88,155.49,98.19,137.72
2025/04/07,111.09,97.78,86.53,86.53,87.34,93.64,116.46,125.73,155.33,155.33,155.33,137.66,135.63,139.33,135.64,139.33,151.21,151.21,151.75,156.47,151.75,151.75,151.75,151.75,156.47,86.53,132.91
2025/04/06,101.18,99.36,85.99,88.94,113.27,155.33,155.33,155.33,101.07,101.51,116.12,101.12,0,6.87,116.87,96.04,99.36,114.63,120.82,153.11,153.19,153.78,153.89,152.95,155.33,0,115.92
2025/04/05,152.89,98.65,97.55,89.49,93.23,98.65,98.65,98.65,99.2,115.27,151.8,141.08,139.83,139.91,116.15,116.71,100.52,99.11,99.15,100,100,99.28,99.18,99.28,152.89,89.49,109.56
2025/04/04,154.2,105.88,98.33,98.33,108.54,149.29,149.29,149.29,146.78,146.78,146.78,146.3,146.3,146.3,146.1,146.42,146.42,146.42,137.9,151.53,153.8,153.8,151.59,151.59,154.2,98.33,140.93
2025/04/03,147.76,123.02,98.47,98.33,98.96,123.66,147.61,147.61,147.41,153.64,155.2,147.21,147.17,147.17,147.17,154.88,147.21,139.87,147.41,150.13,155.71,148.77,148.77,150.13,155.71,98.33,140.82
2025/04/02,104.85,95.52,94.67,95.09,95.07,98.57,117.13,158.5,154.76,135.07,136.76,139.35,0,136.8,136.81,139.37,136.83,133.06,133.17,158.3,118.48,116.94,116.46,116.46,158.5,0,120.55
2025/04/01,99.41,98.52,97.55,97.74,98.79,122.85,128.35,136.04,143.52,143.77,145.19,0,0,0,137.21,156.03,137.21,156.92,149.48,155.35,155.42,155.42,155.42,153,156.03,0,120.87
2025/03/31,113.89,96.51,87.25,85.98,87.25,89.13,113.8,128.59,138.69,132.46,132.46,132.46,-48,0,132.46,128.84,128.84,128.53,147.36,126.89,147.36,147.36,147.36,141.24,147.36,-48,115.03
2025/03/30,132.58,116.49,100.08,100.08,123.9,133.33,134.73,132.56,97.06,100.08,100.21,0,-48,-48,97.35,98.17,96.54,122.8,144.37,144.37,144.37,144.37,144.41,144.41,144.41,-48,107.16
2025/03/29,134.22,132.24,129.77,123.15,129.87,134.48,134.42,126.37,123.05,103.28,133.4,133.4,128.99,130.32,111.26,99.91,99.91,111.64,124.34,133.55,133.1,133.1,133.1,133.1,134.48,99.91,125.56
2025/03/28,122.71,103.48,96.65,99.04,103.48,124.12,124.37,132.89,130.68,139.92,0,0,0,0,0,0,0,127.43,134.93,135.75,132.67,130.47,132.07,132.67,139.92,0,91.73
2025/03/27,112.54,96.79,96.58,96.58,96.58,96.76,97.49,113.8,117.53,160.78,160.78,134.55,124.9,134.48,134.33,134.88,134.72,130.4,128.87,132.89,113.8,113.38,113.8,104.43,160.78,96.58,120.26
2025/03/26,107.71,88.89,88.89,88.89,97.33,113.8,114.91,118.16,139.09,114.84,126.41,-48,-69.76,-48,0,126.38,126.38,126.38,140.8,140.8,126.41,126.41,126.41,126.41,140.8,-69.76,96.11
2025/03/25,107.37,96.67,96.49,85.4,96.39,97.29,103.48,103.48,124.12,130.21,132.46,-69.76,-69.76,-69.76,0,130.21,130.2,124.12,124.12,113.8,113.38,111.73,108.51,108.36,132.46,-69.76,88.8
2025/03/24,113.8,96.53,84.4,84.4,96.71,96.86,100.41,123.44,113.8,130.14,124.12,0,0,-48,0,107.35,113.8,120.33,152.69,133.42,121.88,110.5,113.8,109.15,152.69,-48,94.43
2025/03/23,124.29,115.03,113.6,111.97,113.6,137.26,145.87,143.72,99.94,99.82,0,-69.76,-69.76,-69.76,-69.76,103.29,101.14,114.2,123.9,135.32,135.32,135.32,135.33,135.3,145.87,-69.76,92.83
2025/03/22,132.94,123.89,123.89,112.5,123.89,136.47,136.54,124.35,113.58,113.83,-69.76,-69.76,-69.76,-69.76,-69.76,0,97.09,115.94,134.42,134.43,134.43,134.44,134.44,134.45,136.54,-69.76,88.12
2025/03/21,114.15,97.31,96.22,89.43,96.9,103.48,124.12,128.38,131.96,131.94,-69.76,-69.76,-69.76,-69.76,-69.76,0,125.8,125.8,135.31,145.76,145,145,145,145,145.76,-69.76,85.03
2025/03/20,112.45,100.47,97.02,96.99,97.02,111.15,150.37,150.37,136.22,136.12,145.93,0,0,0,132.11,130.22,143.86,129.64,144.01,144.85,144.85,144.85,126.73,144.05,150.37,0,116.13
2025/03/19,112.26,98.04,96.43,91.44,96.57,106.29,113.12,113.16,141.24,141.24,157.94,130.22,128.9,128.9,128.71,128.89,130.22,128.71,131.28,131.28,144.94,144.94,144.94,144.94,157.94,91.44,126.07
2025/03/18,141.54,98.63,89.33,87.31,88.66,96.86,110.34,120.49,143.45,152.85,132.64,128.13,0,125.33,125.33,125.33,137.15,137.05,137.42,137.42,137.42,137.06,137.06,118.56,152.85,0,119.79
2025/03/17,95.74,83.24,83.24,83.24,83.24,83.24,87.44,110.79,136.49,136.49,129.51,0,0,0,0,122.98,122.9,114,114.35,113.23,111.08,110.79,110.79,110.79,136.49,0,91.58
2025/03/16,97.15,83.61,82.45,82.45,82.45,82.45,85.12,85.12,82.45,82.45,95.61,99.89,99.76,111.54,99.05,95.61,86.55,97.15,98.41,98.41,98.41,98.41,98.41,98.41,111.54,82.45,93
2025/03/15,131.75,98.13,97.37,97.03,97.03,98.22,98.22,98.26,97.03,107.97,97.87,97.65,6.83,79.16,67.12,78.74,86.47,97.59,98.54,98.54,98.54,98.54,98.54,98.54,131.75,6.83,92.62
2025/03/14,112.86,97.27,96.4,84.43,96.99,108.36,112.96,113.6,122.92,139.97,122.75,0,-69.76,-69.76,-48,113.26,112.05,122.06,121.67,113.8,111.44,110.36,111.44,114,139.97,-69.76,88.81
2025/03/13,91.37,85.12,82.92,82.59,83.85,89.99,109.57,111.44,116.83,116.81,116.79,115.06,97.84,97.84,97.84,111.44,106.95,111.74,111.85,163.07,163.07,111.74,111.74,111.74,163.07,82.59,109.79
